CustomerID,SeniorCitizen,Partner,Dependents,Tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,TenureBucket
6348-SNFUS,0,Yes,Yes,72,DSL,Yes,Yes,Two year,Yes,Credit card,55.45,4179.2,0,58.044444444444444,4-6yr
1285-OKIPP,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Electronic check,79.9,79.9,1,79.9,0-1yr
7825-ECJRF,0,No,No,19,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,1,101.81315789473685,1-2yr
1347-KTTTA,0,Yes,No,64,Fiber optic,No,Yes,One year,Yes,Credit card,102.45,6654.1,0,103.9703125,4-6yr
7841-TZDMQ,0,No,No,2,DSL,No,No,Month-to-month,Yes,Credit card,46.0,84.5,1,42.25,0-1yr
4195-NZGTA,0,No,No,1,DSL,No,No,Month-to-month,No,Electronic check,25.25,25.25,0,25.25,0-1yr
7157-SMCFK,0,No,Yes,61,No,No,No,Two year,No,Mailed check,19.75,1124.2,0,18.42950819672131,4-6yr
4709-LKHYG,0,Yes,Yes,29,No,No,No,One year,No,Electronic check,20.0,540.05,0,18.622413793103448,2-4yr
2504-DSHIH,1,Yes,No,23,Fiber optic,No,No,Month-to-month,No,Electronic check,86.8,1975.85,0,85.90652173913043,1-2yr
0699-NDKJM,0,Yes,No,57,DSL,Yes,No,Month-to-month,Yes,Bank transfer,58.75,3437.45,0,60.30614035087719,4-6yr
9286-BHDQG,0,Yes,Yes,72,DSL,Yes,Yes,Two year,No,Credit card,45.25,3139.8,0,43.608333333333334,4-6yr
0230-WEQUW,0,Yes,No,66,DSL,Yes,Yes,Two year,Yes,Bank transfer,56.6,3789.2,0,57.41212121212121,4-6yr
2040-LDIWQ,0,Yes,Yes,65,DSL,No,Yes,Two year,Yes,Bank transfer,84.2,5324.5,0,81.91538461538461,4-6yr
6496-JDSSB,0,No,No,8,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,80.0,624.6,0,78.075,0-1yr
9408-SSNVZ,0,No,No,4,Fiber optic,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,1,67.0875,0-1yr
4443-EMBNA,0,Yes,No,71,No,No,No,Two year,No,Bank transfer,24.75,1836.9,0,25.871830985915494,4-6yr
6469-MRVET,0,Yes,Yes,1,No,No,No,One year,Yes,Electronic check,20.2,20.2,0,20.2,0-1yr
0742-MOABM,0,Yes,No,4,DSL,No,Yes,Month-to-month,No,Mailed check,50.05,179.35,1,44.8375,0-1yr
5961-VUSRV,0,No,No,12,No,No,No,One year,Yes,Bank transfer,19.35,219.35,0,18.279166666666665,0-1yr
6778-JFCMK,0,No,No,24,DSL,Yes,No,One year,Yes,Mailed check,50.6,1288.75,0,53.697916666666664,1-2yr
6341-JVQGF,0,Yes,Yes,31,DSL,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,0,82.12096774193549,2-4yr
2232-DMLXU,0,Yes,No,1,DSL,No,No,Month-to-month,No,Mailed check,55.2,55.2,1,55.2,0-1yr
4811-JBUVU,0,No,No,30,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,89.9,2723.15,0,90.77166666666668,2-4yr
0945-TSONX,0,Yes,Yes,47,DSL,Yes,Yes,Two year,Yes,Credit card,85.3,4107.25,0,87.38829787234043,2-4yr
2651-ZCBXV,0,No,No,54,Fiber optic,Yes,Yes,Two year,Yes,Credit card,108.0,5760.65,0,106.6787037037037,4-6yr
3316-UWXUY,0,No,No,50,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,93.5,4747.5,0,94.95,4-6yr
8937-RDTHP,0,No,No,1,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,84.6,84.6,1,84.6,0-1yr
7083-MIOPC,0,No,No,72,No,No,No,Two year,No,Credit card,20.25,1566.9,0,21.762500000000003,4-6yr
1984-GPTEH,0,No,No,29,No,No,No,Month-to-month,No,Electronic check,25.15,702.0,0,24.20689655172414,2-4yr
1251-KRREG,0,No,No,2,DSL,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,1,57.05,0-1yr
0621-JFHOL,0,No,No,10,DSL,No,Yes,Two year,Yes,Mailed check,29.6,299.05,0,29.905,0-1yr
9903-LYSAB,0,Yes,No,18,Fiber optic,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,0,72.55277777777778,1-2yr
0094-OIFMO,1,No,No,11,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.0,1120.3,1,101.84545454545454,0-1yr
9227-UAQFT,0,No,No,16,No,No,No,Two year,No,Mailed check,19.75,284.35,0,17.771875,1-2yr
7301-ABVAD,0,No,No,72,DSL,No,Yes,Two year,No,Bank transfer,86.6,6350.5,0,88.20138888888889,4-6yr
6614-FHDBO,0,No,No,72,Fiber optic,No,Yes,Two year,No,Bank transfer,109.2,7878.3,0,109.42083333333333,4-6yr
7576-ASEJU,0,Yes,Yes,41,DSL,Yes,Yes,One year,Yes,Credit card,74.7,3187.65,0,77.74756097560976,2-4yr
9058-HRZSV,1,Yes,No,65,Fiber optic,Yes,No,Month-to-month,No,Electronic check,94.4,6126.15,0,94.24846153846153,4-6yr
4522-AKYLR,1,No,No,13,DSL,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,0,56.25384615384615,1-2yr
0221-WMXNQ,1,No,No,4,Fiber optic,Yes,No,Month-to-month,No,Electronic check,75.35,273.4,0,68.35,0-1yr
0303-UNCIP,0,No,No,41,DSL,No,No,One year,No,Mailed check,65.0,2531.8,0,61.75121951219513,2-4yr
9947-OTFQU,1,No,No,15,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,1,71.61999999999999,1-2yr
0322-YINQP,0,No,No,1,DSL,Yes,No,Month-to-month,Yes,Mailed check,48.55,48.55,1,48.55,0-1yr
0959-WHOKV,0,No,No,42,Fiber optic,Yes,No,One year,Yes,Electronic check,99.0,4298.45,0,102.34404761904761,2-4yr
4075-JFPGR,0,Yes,No,51,Fiber optic,Yes,No,One year,Yes,Electronic check,93.5,4619.55,0,90.57941176470588,4-6yr
4629-NRXKX,0,Yes,Yes,2,Fiber optic,No,No,Month-to-month,No,Electronic check,70.4,147.15,1,73.575,0-1yr
9514-JDSKI,1,Yes,No,1,DSL,No,No,Month-to-month,No,Electronic check,40.2,40.2,1,40.2,0-1yr
3282-ZISZV,0,No,Yes,32,DSL,No,Yes,One year,No,Credit card,83.7,2633.3,0,82.290625,2-4yr
3675-YDUPJ,0,No,No,10,No,No,No,Month-to-month,Yes,Mailed check,19.85,193.05,0,19.305,0-1yr
4111-BNXIF,0,Yes,Yes,67,DSL,No,Yes,Two year,Yes,Electronic check,59.55,4103.9,0,61.252238805970144,4-6yr
7017-VFHAY,0,Yes,Yes,61,Fiber optic,Yes,Yes,Two year,No,Credit card,115.1,7008.15,0,114.88770491803278,4-6yr
6655-LHBYW,0,No,No,50,Fiber optic,Yes,Yes,One year,No,Credit card,114.35,5791.1,0,115.822,4-6yr
4959-JOSRX,0,Yes,No,2,DSL,No,No,Month-to-month,Yes,Credit card,44.6,80.55,1,40.275,0-1yr
5046-NUHWD,1,Yes,No,29,DSL,Yes,No,Month-to-month,Yes,Electronic check,45.0,1228.65,0,42.36724137931035,2-4yr
7273-TEFQD,1,No,No,3,DSL,No,No,Month-to-month,Yes,Electronic check,41.15,132.2,1,44.06666666666666,0-1yr
3606-TWKGI,1,No,No,13,Fiber optic,No,No,Month-to-month,Yes,Electronic check,106.9,1364.3,1,104.94615384615385,1-2yr
7529-ZDFXI,1,Yes,No,57,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.85,4925.35,0,86.40964912280702,4-6yr
7605-BDWDC,0,No,No,31,DSL,Yes,Yes,Two year,Yes,Bank transfer,49.85,1520.1,0,49.03548387096774,2-4yr
1950-KSVVJ,0,Yes,No,45,Fiber optic,Yes,Yes,One year,No,Mailed check,113.3,5032.25,0,111.82777777777778,2-4yr
0123-CRBRT,0,Yes,Yes,61,DSL,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,0,90.60245901639344,4-6yr
6292-TOSSS,0,No,No,50,No,No,No,Two year,No,Bank transfer,24.9,1195.25,0,23.905,4-6yr
3197-ARFOY,1,No,No,19,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,105.0,2007.25,0,105.64473684210526,1-2yr
6323-AYBRX,0,No,No,59,No,No,No,Two year,No,Mailed check,19.35,1099.6,1,18.63728813559322,4-6yr
7014-ZZXAW,0,Yes,No,71,No,No,No,Two year,Yes,Credit card,24.25,1732.95,0,24.40774647887324,4-6yr
4385-GZQXV,1,No,No,16,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,1,94.45,1-2yr
7633-MVPUY,0,Yes,No,57,DSL,Yes,Yes,Two year,Yes,Electronic check,59.75,3450.15,0,60.52894736842106,4-6yr
6366-ZGQGL,0,No,No,1,DSL,No,No,Month-to-month,No,Bank transfer,24.8,24.8,1,24.8,0-1yr
4716-HHKQH,1,Yes,No,20,Fiber optic,No,Yes,Month-to-month,No,Electronic check,107.05,2172.05,0,108.6025,1-2yr
5940-AHUHD,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Mailed check,70.6,70.6,1,70.6,0-1yr
6432-TWQLB,0,Yes,No,5,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,85.4,401.1,1,80.22,0-1yr
4484-GLZOU,0,Yes,No,52,Fiber optic,No,No,Month-to-month,Yes,Electronic check,105.05,5624.85,1,108.17019230769232,4-6yr
3179-GBRWV,1,Yes,No,21,DSL,Yes,No,Month-to-month,Yes,Bank transfer,64.95,1339.8,0,63.8,1-2yr
8645-KWHJO,0,No,No,14,DSL,No,Yes,Month-to-month,Yes,Electronic check,55.0,771.95,0,55.13928571428572,1-2yr
4130-MZLCC,0,No,No,5,DSL,No,No,Month-to-month,No,Bank transfer,50.55,244.75,0,48.95,0-1yr
0314-TKOSI,0,No,No,6,DSL,Yes,No,Month-to-month,No,Mailed check,55.15,322.9,0,53.81666666666666,0-1yr
8229-MYEJZ,0,No,No,10,DSL,No,No,Month-to-month,No,Electronic check,51.2,498.25,0,49.825,0-1yr
2080-SRCDE,0,No,Yes,1,No,No,No,Month-to-month,No,Mailed check,25.4,25.4,0,25.4,0-1yr
9577-WJVCQ,0,No,No,68,DSL,Yes,No,Month-to-month,No,Mailed check,54.45,3687.75,0,54.231617647058826,4-6yr
9512-UIBFX,0,Yes,Yes,18,Fiber optic,No,No,Month-to-month,No,Mailed check,95.15,1779.95,1,98.88611111111112,1-2yr
6202-DYYFX,0,No,No,22,Fiber optic,No,No,One year,Yes,Credit card,76.0,1783.6,0,81.07272727272726,1-2yr
3808-HFKDE,0,No,No,20,DSL,No,No,Month-to-month,Yes,Electronic check,44.35,927.15,0,46.3575,1-2yr
5583-SXDAG,0,Yes,No,1,Fiber optic,No,No,Month-to-month,No,Electronic check,70.0,70.0,1,70.0,0-1yr
3488-PGMQJ,1,No,No,8,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.5,606.55,1,75.81875,0-1yr
3580-REOAC,0,No,No,10,DSL,No,No,Month-to-month,Yes,Credit card,44.85,435.4,1,43.54,0-1yr
7534-BFESC,1,No,No,24,Fiber optic,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,1,71.3625,1-2yr
3727-OWVYD,0,No,No,35,DSL,Yes,No,One year,No,Mailed check,61.2,2021.2,0,57.74857142857143,2-4yr
2294-SALNE,0,Yes,Yes,23,Fiber optic,No,Yes,One year,No,Mailed check,86.8,1940.8,0,84.38260869565217,1-2yr
4847-TAJYI,1,No,No,6,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.35,567.8,0,94.63333333333333,0-1yr
1563-IWQEX,0,No,No,12,No,No,No,Month-to-month,No,Mailed check,19.7,220.35,0,18.3625,0-1yr
8203-XJZRC,0,No,No,1,No,No,No,Month-to-month,No,Mailed check,20.25,20.25,0,20.25,0-1yr
6556-DBKZF,0,Yes,Yes,71,Fiber optic,No,No,Two year,No,Electronic check,76.05,5436.45,0,76.56971830985916,4-6yr
6851-WEFYX,1,Yes,No,35,Fiber optic,No,No,Month-to-month,Yes,Electronic check,100.8,3437.5,0,98.21428571428571,2-4yr
2985-JUUBZ,0,Yes,Yes,40,DSL,No,No,Month-to-month,Yes,Electronic check,74.55,3015.75,0,75.39375,2-4yr
6390-DSAZX,0,No,Yes,1,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,73.6,73.6,1,73.6,0-1yr
0895-LMRSF,0,No,No,23,DSL,No,No,One year,Yes,Bank transfer,64.9,1509.8,0,65.64347826086956,1-2yr
8098-LLAZX,1,No,No,4,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.45,396.1,1,99.025,0-1yr
8266-VBFQL,0,No,No,4,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,90.4,356.65,0,89.1625,0-1yr
8181-YHCMF,0,Yes,Yes,68,DSL,No,Yes,Two year,No,Credit card,60.3,4109.0,0,60.4264705882353,4-6yr
2240-HSJQD,0,No,Yes,38,Fiber optic,No,No,Month-to-month,Yes,Mailed check,81.85,3141.7,0,82.67631578947368,2-4yr
1248-DYXUB,0,Yes,Yes,52,No,No,No,Two year,No,Mailed check,24.8,1229.1,0,23.63653846153846,4-6yr
0265-EDXBD,1,Yes,No,32,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,1,71.9796875,2-4yr
4115-BNPJY,0,Yes,Yes,29,DSL,No,Yes,Two year,No,Mailed check,75.55,2054.4,0,70.84137931034483,2-4yr
3167-SNQPL,1,Yes,Yes,38,Fiber optic,No,No,Month-to-month,No,Electronic check,101.15,3741.85,0,98.46973684210526,2-4yr
4091-TVOCN,0,No,Yes,48,DSL,Yes,No,One year,Yes,Credit card,78.75,3682.45,0,76.71770833333333,2-4yr
1098-TDVUQ,0,No,No,1,No,No,No,Month-to-month,Yes,Bank transfer,19.25,19.25,0,19.25,0-1yr
7277-OZCGZ,0,No,No,22,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,0,85.73863636363636,1-2yr
1557-EMYVT,0,No,No,43,Fiber optic,Yes,Yes,Two year,No,Credit card,115.05,4895.1,0,113.83953488372094,2-4yr
2799-ARNLO,1,Yes,No,5,Fiber optic,No,No,Month-to-month,Yes,Electronic check,69.35,341.6,0,68.32000000000001,0-1yr
7563-BIUPC,0,No,No,5,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.6,415.55,1,83.11,0-1yr
5027-YOCXN,0,Yes,Yes,51,Fiber optic,Yes,Yes,One year,No,Credit card,110.05,5686.4,0,111.49803921568626,4-6yr
3973-SKMLN,0,No,No,71,No,No,No,Two year,Yes,Credit card,19.9,1355.1,0,19.085915492957746,4-6yr
2321-OMBXY,0,Yes,Yes,38,DSL,Yes,Yes,One year,No,Credit card,80.3,3058.65,1,80.49078947368422,2-4yr
2840-XANRC,1,Yes,No,24,Fiber optic,No,No,Month-to-month,Yes,Electronic check,93.15,2231.05,1,92.96041666666667,1-2yr
6745-JEFZB,0,Yes,No,35,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,91.5,3236.35,0,92.46714285714286,2-4yr
5020-ZSTTY,1,No,No,54,DSL,Yes,Yes,One year,No,Bank transfer,82.45,4350.1,1,80.55740740740741,4-6yr
9880-TDQAC,0,Yes,Yes,72,DSL,No,Yes,Two year,Yes,Electronic check,60.0,4264.0,0,59.22222222222222,4-6yr
8705-WZCYL,0,No,No,1,DSL,No,No,Month-to-month,Yes,Electronic check,44.8,44.8,0,44.8,0-1yr
7102-JJVTX,0,Yes,Yes,9,DSL,Yes,No,One year,No,Mailed check,48.6,422.3,0,46.922222222222224,0-1yr
8626-PTQGE,0,No,No,69,DSL,Yes,Yes,Two year,Yes,Bank transfer,60.05,4176.7,0,60.53188405797101,4-6yr
4983-CLMLV,0,Yes,No,52,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,102.7,5138.1,0,98.8096153846154,4-6yr
5701-YVSVF,1,Yes,No,11,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,82.9,880.05,0,80.00454545454545,0-1yr
5804-LEPIM,1,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,70.35,139.05,1,69.525,0-1yr
5697-GOMBF,1,Yes,Yes,28,DSL,No,No,Month-to-month,Yes,Electronic check,35.9,973.65,0,34.77321428571428,2-4yr
2739-CACDQ,1,No,No,17,Fiber optic,No,No,Month-to-month,Yes,Credit card,82.65,1470.05,0,86.4735294117647,1-2yr
9385-EHGDO,0,Yes,Yes,35,No,No,No,Two year,Yes,Mailed check,19.85,739.35,0,21.124285714285715,2-4yr
9498-FIMXL,0,No,No,8,No,No,No,One year,Yes,Mailed check,19.2,161.95,0,20.24375,0-1yr
2379-GYFLQ,0,No,No,46,Fiber optic,No,No,One year,Yes,Credit card,94.9,4422.95,0,96.15108695652174,2-4yr
0122-OAHPZ,0,No,No,7,Fiber optic,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,1,73.03571428571429,0-1yr
2868-SNELZ,0,No,No,2,Fiber optic,No,No,Month-to-month,No,Mailed check,80.6,155.8,1,77.9,0-1yr
4322-RCYMT,0,Yes,Yes,68,DSL,No,Yes,One year,Yes,Bank transfer,75.8,5293.95,1,77.85220588235293,4-6yr
6680-NENYN,0,No,No,43,Fiber optic,No,No,Two year,Yes,Electronic check,104.6,4759.85,1,110.69418604651163,2-4yr
2088-IEBAU,0,No,No,68,DSL,Yes,Yes,Two year,Yes,Electronic check,88.15,6148.45,0,90.41838235294118,4-6yr
7982-VCELR,0,No,No,36,Fiber optic,No,No,Month-to-month,Yes,Credit card,94.8,3565.65,0,99.04583333333333,2-4yr
1343-EHPYB,0,Yes,No,63,Fiber optic,No,No,Month-to-month,Yes,Electronic check,103.4,6603.0,1,104.80952380952381,4-6yr
6035-BXTTY,1,No,No,32,DSL,No,Yes,Month-to-month,No,Bank transfer,54.65,1830.1,0,57.190625,2-4yr
6885-PKOAM,0,Yes,No,71,DSL,Yes,Yes,Two year,No,Credit card,85.75,6223.8,0,87.65915492957747,4-6yr
7520-HQWJU,0,Yes,Yes,66,DSL,Yes,No,Month-to-month,Yes,Bank transfer,67.45,4508.65,0,68.31287878787879,4-6yr
9639-BUJXT,0,No,No,63,No,No,No,One year,No,Mailed check,20.5,1328.15,0,21.081746031746032,4-6yr
5924-SNGKP,0,No,Yes,41,No,No,No,One year,Yes,Credit card,20.25,865.0,0,21.097560975609756,2-4yr
0021-IKXGC,1,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,72.1,72.1,0,72.1,0-1yr
2034-GDRCN,0,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,90.4,168.2,1,84.1,0-1yr
8966-SNIZF,0,Yes,No,70,No,No,No,Two year,No,Bank transfer,19.45,1303.5,0,18.62142857142857,4-6yr
6243-OZGFH,0,No,No,23,DSL,No,No,Month-to-month,Yes,Electronic check,44.95,996.85,0,43.34130434782609,1-2yr
4654-DLAMQ,1,Yes,No,64,Fiber optic,Yes,No,One year,No,Bank transfer,97.0,6430.9,0,100.4828125,4-6yr
0513-RBGPE,0,Yes,Yes,37,DSL,Yes,Yes,Two year,Yes,Credit card,62.8,2278.75,0,61.58783783783784,2-4yr
5160-UXJED,0,No,Yes,17,DSL,No,No,One year,No,Mailed check,44.6,681.4,0,40.08235294117647,1-2yr
4115-NZRKS,1,No,No,7,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.15,574.35,0,82.05,0-1yr
0219-YTZUE,0,Yes,Yes,4,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,84.8,371.9,1,92.975,0-1yr
0623-IIHUG,1,No,No,21,DSL,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,1,40.00476190476191,1-2yr
4572-DVCGN,0,No,No,10,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,80.25,846.0,1,84.6,0-1yr
3351-NGXYI,1,No,No,16,DSL,Yes,No,Month-to-month,Yes,Electronic check,54.1,889.0,0,55.5625,1-2yr
8984-EYLLL,0,Yes,No,64,Fiber optic,No,Yes,Two year,Yes,Electronic check,105.25,6823.4,0,106.615625,4-6yr
9057-MSWCO,1,Yes,No,27,DSL,Yes,No,Month-to-month,No,Credit card,30.75,805.1,1,29.81851851851852,2-4yr
9833-TGFHX,0,Yes,Yes,42,Fiber optic,Yes,No,One year,No,Electronic check,97.1,4016.75,0,95.63690476190476,2-4yr
9294-TDIPC,0,No,Yes,5,No,No,No,Month-to-month,No,Mailed check,20.2,83.75,0,16.75,0-1yr
5229-DTFYB,0,No,No,41,Fiber optic,No,Yes,Two year,Yes,Bank transfer,98.8,3959.15,0,96.56463414634146,2-4yr
0104-PPXDV,0,Yes,No,58,DSL,No,No,One year,No,Credit card,50.3,2878.55,0,49.630172413793105,4-6yr
5176-LMJXE,0,No,No,47,No,No,No,Two year,Yes,Mailed check,20.55,945.7,0,20.121276595744682,2-4yr
3583-KRKMD,0,No,No,18,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,75.9,1373.05,0,76.28055555555555,1-2yr
1010-DIAUQ,0,No,No,5,Fiber optic,No,No,Month-to-month,No,Bank transfer,96.5,492.55,1,98.51,0-1yr
9069-LGEUL,0,Yes,No,23,DSL,Yes,No,Month-to-month,Yes,Bank transfer,59.95,1406.0,0,61.130434782608695,1-2yr
7302-ZHMHP,0,No,No,1,No,No,No,Month-to-month,No,Mailed check,19.15,19.15,0,19.15,0-1yr
9571-EDEBV,0,Yes,No,71,Fiber optic,No,No,One year,Yes,Credit card,98.65,6962.85,0,98.06830985915494,4-6yr
3520-FJGCV,0,Yes,Yes,72,Fiber optic,Yes,Yes,Two year,Yes,Credit card,112.6,8126.65,0,112.87013888888889,4-6yr
6563-VRERX,0,Yes,Yes,33,No,No,No,One year,No,Mailed check,20.6,690.25,0,20.916666666666668,2-4yr
0259-GBZSH,0,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,85.65,181.5,1,90.75,0-1yr
6122-EFVKN,0,No,Yes,24,DSL,Yes,Yes,Two year,No,Mailed check,35.75,830.8,0,34.61666666666667,1-2yr
2805-EDJPQ,0,Yes,Yes,56,Fiber optic,No,Yes,One year,Yes,Credit card,99.75,5608.4,0,100.14999999999999,4-6yr
6862-CQUMB,0,No,No,37,Fiber optic,No,No,Month-to-month,Yes,Credit card,96.1,3646.8,0,98.56216216216217,2-4yr
7156-MXBJE,0,No,No,43,DSL,No,Yes,One year,No,Credit card,85.1,3662.25,0,85.1686046511628,2-4yr
6158-HDPXZ,0,No,No,1,DSL,No,No,Month-to-month,No,Mailed check,25.35,25.35,0,25.35,0-1yr
9601-BRXPO,0,Yes,No,25,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,104.95,2566.5,1,102.66,2-4yr
2863-IMQDR,0,No,No,61,DSL,Yes,Yes,Two year,No,Electronic check,89.65,5308.7,0,87.02786885245901,4-6yr
5686-CMAWK,0,No,No,17,Fiber optic,No,Yes,One year,No,Electronic check,86.75,1410.25,0,82.95588235294117,1-2yr
5651-CRHKQ,0,Yes,No,41,Fiber optic,No,Yes,One year,Yes,Bank transfer,86.2,3339.05,0,81.44024390243902,2-4yr
6905-NIQIN,0,No,No,1,DSL,No,No,Month-to-month,No,Mailed check,50.65,50.65,1,50.65,0-1yr
8204-YJCLA,1,Yes,Yes,72,DSL,Yes,Yes,Two year,Yes,Bank transfer,64.8,4732.35,0,65.72708333333334,4-6yr
5167-ZFFMM,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Credit card,90.85,90.85,1,90.85,0-1yr
6583-SZVGP,0,No,No,48,Fiber optic,No,No,Two year,Yes,Bank transfer,108.1,5067.45,0,105.57187499999999,2-4yr
4895-TMWIR,1,Yes,No,11,No,No,No,Month-to-month,No,Mailed check,19.95,214.75,1,19.522727272727273,0-1yr
0533-BNWKF,1,Yes,No,55,Fiber optic,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,1,88.63090909090909,4-6yr
1708-PBBOA,0,No,No,42,DSL,Yes,Yes,One year,Yes,Electronic check,54.75,2348.45,0,55.915476190476184,2-4yr
8782-LKFPK,0,No,No,44,Fiber optic,No,No,Month-to-month,Yes,Mailed check,90.4,4063.0,0,92.3409090909091,2-4yr
5522-JBWMO,0,No,Yes,1,DSL,No,No,Month-to-month,No,Electronic check,44.0,44.0,0,44.0,0-1yr
3597-MVHJT,0,No,No,27,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,95.6,2595.25,0,96.12037037037037,2-4yr
9774-NRNAU,1,Yes,No,27,DSL,No,Yes,Month-to-month,Yes,Bank transfer,84.8,2309.55,0,85.53888888888889,2-4yr
0224-RLWWD,1,No,No,2,DSL,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,0,44.65,0-1yr
9967-ATRFS,0,No,No,19,No,No,No,Month-to-month,No,Mailed check,19.9,367.55,0,19.344736842105263,1-2yr
3951-NJCVI,1,Yes,No,42,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.05,3944.5,0,93.91666666666667,2-4yr
2977-CEBSX,0,No,No,66,DSL,Yes,Yes,Two year,Yes,Credit card,90.05,5965.95,0,90.39318181818182,4-6yr
0177-PXBAT,1,Yes,No,33,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,109.9,3694.7,0,111.96060606060605,2-4yr
6599-CEBNN,0,No,No,34,Fiber optic,No,No,Month-to-month,Yes,Credit card,73.95,2524.45,1,74.24852941176471,2-4yr
2519-ERQOJ,1,No,No,33,DSL,No,Yes,Month-to-month,Yes,Electronic check,54.6,1803.7,0,54.657575757575756,2-4yr
5876-QMYLD,0,Yes,Yes,23,No,No,No,One year,No,Mailed check,20.05,415.1,0,18.047826086956523,1-2yr
2277-AXSDC,0,No,No,32,No,No,No,One year,No,Bank transfer,19.75,624.15,0,19.5046875,2-4yr
9442-JTWDL,0,No,No,11,No,No,No,One year,No,Credit card,20.05,237.7,0,21.60909090909091,0-1yr
0979-PHULV,0,Yes,Yes,69,Fiber optic,No,No,Month-to-month,Yes,Credit card,99.45,7007.6,1,101.55942028985508,4-6yr
3067-SVMTC,0,Yes,No,68,DSL,Yes,Yes,One year,No,Bank transfer,55.9,3848.8,0,56.6,4-6yr
5495-GPSRW,0,No,No,20,No,No,No,Two year,Yes,Mailed check,19.7,419.4,0,20.97,1-2yr
7606-BPHHN,0,No,No,72,No,No,No,Two year,Yes,Credit card,19.8,1468.75,0,20.399305555555557,4-6yr
4742-DRORA,0,Yes,Yes,60,Fiber optic,Yes,No,One year,Yes,Bank transfer,95.4,5812.0,0,96.86666666666666,4-6yr
0111-KLBQG,1,Yes,Yes,32,Fiber optic,No,No,Month-to-month,Yes,Mailed check,93.95,2861.45,0,89.4203125,2-4yr
4800-VHZKI,0,No,No,1,No,No,No,Month-to-month,Yes,Mailed check,19.9,19.9,1,19.9,0-1yr
7989-CHGTL,0,No,No,1,No,No,No,Month-to-month,Yes,Mailed check,19.6,19.6,1,19.6,0-1yr
0334-GDDSO,1,No,No,3,Fiber optic,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,1,77.89999999999999,0-1yr
4163-NCJAK,0,Yes,No,46,No,No,No,One year,Yes,Bank transfer,24.45,1066.15,0,23.17717391304348,2-4yr
5233-AOZUF,0,Yes,No,29,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,0,74.10517241379311,2-4yr
5973-EJGDP,0,No,No,51,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,87.35,4473.0,0,87.70588235294117,4-6yr
